A initiale en hiatus Mot	Nombres d'occurrences en ei	Nombre d'occurrences total
merveil	1

(merveillos)	10	8
merveilles	1
merveilleus	2
merveilleuse	5
mervelleuses	1
mervilleuse	1

(mesfaire)	5	1
mefface	1
meffet	1
meffirent	1
mesfeit	1
mesfet	1

(moins)	10	9
meins	7
meinz	2
mendres	1

(moinsné)	1	1
meinsnez	1

(mondain)	1	1
mondeine	1

(montaigne)	17	3
montagne	2
montaigne	9
montaignes	3
monteigne	3

(none1)	6	4
nonains	2
noneins	4

(nëis)	5	4
neis	4
nes	1

(oreille)	3	2
oreilles	2
orelles	1

(orgoillir)	2	1
orgueilli	1
orguellesissent	1

(orgoillos)	4	1
orgueilleus	1
orguilleus	3

(orgueil)	3	3
orgueil	3

(pain)	32	29
pain	3
pein	25
peins	4

(pareillier1)	1	1
pareillé	1

(parmanoir)	5	1
parmanoir	2
parmanroit	1
parmeindroit	1
parmest	1

(paroir)	2	1
parut	1
peire	1

(paveillon)	2	2
paveillons	2

(peine)	52	28
paine	10
paines	10
peine	7
peines	20
peinnes	1
poines	4

(plaindre)	7	4
plaigne	1
plaignoient	2
pleindre	1
pleinsist	1
pleinstrent	1
pleint	1

(plainte)	1	1
pleinte	1

(plaire)	30	5
plaierent	1
plaira	1
plaisoit	1
pleira	1
pleire	2
pleiroit	1
pleisoient	1
plera	2
plere	3
pleroit	1
plesanz	3
plest	2
plot	11

(plegement)	1	1
pleignement	1

(pleige)	4	3
plege	1
pleige	1
pleiges	2

(plein)	48	48
plein	5
pleine	7
pleinement	15
pleines	1
pleins	14
pleinz	6

(plenteïf)	1	1
plenteive	1

(premerain)	17	10
premerain	1
premeraine	4
premerains	1
premerainz	1
premerein	7
premereine	3

(prendre)	214	1
preerent	1
preigniez	1
pren	4
prendent	1
prenderas	1
prenderoient	4
prenderoit	1
prendoit	2
prendra	6
prendre	26
prendroient	2
prendroit	1
prendrons	1
prenez	2
prenge	2
prengent	2
prenoient	2
prenoit	2
prent	3
preïs	1
preïsmes	1
preïssent	2
preïst	3
preïstes	1
pris	15
prise	3
prises	2
prisses	2
prist	87
pristrent	31
proit	2

(prochain)	21	17
proceine	5
proceines	1
proceins	2
proceinz	1
prochaine	1
prochein	1
procheine	5
procheines	1
procheins	1
proçaine	2
proçaines	1

(raison)	21	3
raison	1
raisson	3
reison	2
reisons	1
reson	6
resons	7
ressons	1

(reconter)	93	1
raconta	9
racontasses	1
racontast	2
raconte	20
racontee	1
racontees	2
racontent	4
raconter	24
raconterai	1
raconteras	1
raconterei	1
raconterent	6
raconteroie	1
racontes	6
racontez	1
racontoient	1
raconté	1
racontés	1
reconta	3
reconte	1
recontent	1
reconter	2
reconterai	1
reconterent	1
recontoit	1

(regne)	22	3
regne	19
reigne	3

(regner)	17	2
regne	13
regnes	2
reigne	2

(reim)	1	1
reins	1

(remanoir)	35	1
ramenoit	1
remanoit	1
remanroit	1
remansist	1
remeint	1
remena	2
remenerent	1
remes	8
remese	4
remesse	1
remest	10
remistrent	3
remés	1

(repairier)	76	22
repaira	6
repairast	2
repaireras	1
repaireroit	3
repairier	3
repairierent	9
repairiez	1
repairié	1
repairoient	2
repairoit	3
repairons	1
repeira	10
repeirames	1
repeire	3
repeirier	3
repeirierent	4
repeiroient	1
repera	9
repere	1
reperier	4
reperierent	2
reperiez	3
reperoient	1
reperoit	1
re﻿pairierent	1

(restreindre)	1	1
restreindre	1

(resusciter)	44	1
resoscitez	1
resuscita	10
resuscitast	2
resuscite	1
resusciter	4
resusciterei	1
resuscites	6
resuscitez	13
resuscitoies	1
resuscitoit	1
resuscité	4

(retraire)	18	5
retraire	3
retraist	2
retraite	1
retreire	4
retreites	1
retrere	1
retrest	1
retrestrent	1
retrete	2
retretes	1
retrez	1

(romain)	11	11
romeins	6
romeinz	4
roumeinz	1

(sain)	16	15
saines	1
sein	7
seine	2
seins	1
seinz	5

(saint)	1753	1739
saint	13
sancto	1
seins	11
seint	721
seinte	124
seintes	28
seintime	7
seintimes	2
seintisme	22
seintismes	17
seinz	807

(saintement)	4	4
seintement	4

(sainteté)	1	1
seinteé	1

(saintëé)	6	6
seintee	2
seinteez	1
seinteé	3

(saisir)	2	1
seisi	1
sesir	1

(savoir)	418	9
mescest	1
sace	9
sacent	2
saces	19
sacez	1
sache	1
saches	4
sachiez	31
saciez	19
saciés	1
sacrez	1
sacrons	1
sai	46
saura	1
saurai	2
sauroient	1
sauroit	4
sauroiz	1
savez	4
savions	1
savoient	28
savoies	1
savoir	38
savoirs	1
savoit	55
savons	6
saçons	1
sei	4
seit	5
ses	3
set	6
sevent	4
sez	6
seü	1
seüe	4
seüsse	1
seüssent	7
seüssiez	1
seüst	12
seüz	1
sorent	30
sot	52
sout	1

(secrestain)	2	2
secretein	1
secreteins	1

(seignier)	3	3
seigna	2
seigne	1

(seignor)	775	18
mesires	1
messires	29
monsigneur	71
monsignor	20
segnor	2
seigneur	1
seignor	15
seignors	2
signeur	13
signeurs	1
signor	404
signors	8
signour	3
sire	58
sires	147

(seignorie)	29	4
segnorie	2
seignorie	4
signorie	22
signories	1

(sein)	5	5
sein	5

(semaine)	4	3
semaine	1
semeine	3

(signier)	2	1
segniez	1
seignes	1

(sodain)	3	2
soudainement	1
soudeinement	2

(soleil)	10	7
solauz	2
soleil	7
soleuz	1

(soutain2)	1	1
soutein	1

(taire)	21	3
tairai	1
taire	2
taises	1
taissiés	1
teire	2
teisanz	1
tere	2
teurent	3
teut	2
teümes	1
teürent	1
teüssent	2
teüt	2

(tel)	177	3
atieus	1
teil	3
tel	103
tele	32
teles	7
teus	1
tiels	1
tieus	28
tieuz	1

(traire)	58	4
trainerent	1
traioient	2
traioit	5
traist	1
traistrent	1
traite	2
traites	1
treioit	1
treire	3
treoient	1
treoit	1
trere	3
tresist	1
trest	16
trestrent	14
tret	3
trete	1
trez	1

(trait)	3	1
treit	1
tret	2

(traitier)	3	1
traitier	1
treita	1
tretié	1

(travaillier)	24	20
travaille	2
travaillent	1
traveillie	2
traveillier	4
traveillierent	1
traveilliez	6
traveillié	1
traveilloient	2
traveilloit	3
traveillons	1
travelliez	1

(travaillos)	1	1
traveilleuse	1

(umain)	25	25
humeine	14
humeines	2
humeins	2
humeinz	2
umeine	5

(vain)	7	7
vein	1
veine	1
veines	4
veins	1

(veille)	10	8
veilles	8
velles	2

(veillier2)	5	5
veillast	1
veillier	1
veillierent	1
veillié	1
voeille	1

(veine1)	1	1
veines	1

(veintre)	12	10
veincu	1
veincue	1
veincuz	5
veint	1
veinteroit	1
veinteront	1
vendroient	1
venquist	1

(ventrail)	1	1
ventreil	1

(vilain)	23	23
vilein	10
vileine	1
vileinement	1
vileins	7
vileinz	4

(volille)	1	1
voleilles	1

(voloir)	312	3
velt	1
veul	1
veus	4
veut	2
violé	1
vius	4
viut	4
voeil	3
voel	22
voelent	7
voelle	5
voellent	1
voil	1
voldrai	1
volez	9
volions	1
voloie	1
voloient	21
voloies	4
voloir	3
voloirs	1
voloit	97
volons	4
volsist	1
volt	6
voudra	3
voudrai	1
voudrent	7
voudrions	2
voudroie	4
voudroit	7
voudroiz	1
vourent	1
vousis	1
vousissent	2
vousisses	1
vousist	15
vousistes	1
vout	60
vuelent	1

(vëoir)	456	1
deïssent	1
revist	1
veez	10
veiés	1
vendi	2
veoie	1
veoient	15
veoir	50
veoit	15
veons	3
verrai	1
verroient	1
verroit	1
verroiz	2
verront	1
veïmes	11
veïs	2
veïsmes	1
veïssent	1
veïsses	1
veïssiez	6
veïst	4
veü	40
veüe	18
veües	11
veüs	2
veüz	2
vi	9
vieus	2
virent	67
visitoient	1
vit	143
viç	9
voi	9
voiant	1
voie	6
vois	1
voit	3
voiz	1

Graphie du mot poi
poi(50) : pou(39)
poi(50) : poi(8)
poi(50) : peu(3)

Alternance ar/er suivi de consonne
Nombre de mots en ar :3348
Nombre de mots en er :5637
Mots avec ar/er	Nombres d'occurrences	
(apareillier1)	31	31
apareilles	1
apareillie	2
apareillier	5
apareillierent	2
apareillies	1
apareilliez	5
apareillié	1
apareilloient	1
apareillé	1
aparellie	2
aparellier	2
aparellierent	1
aparelliez	3
aparellié	1
aparelloient	1
aparelloit	1
appareillies	1

(arbrer)	1	1
arbrer	1

(archier)	2	2
archier	1
archiers	1

